13.123	10.281	12.554	9.222	12.659	11.661	9.466	5.718	3.731	1.342	1.080	1.344	2.819	2.309	3.154	6.291	6.655	4.313	7.933	10.283	10.226	10.261	13.618	15.301	14.964	17.912	19.506	19.682	22.104	23.832	24.897	26.691	27.877	28.292	31.043	32.634	34.283	35.530	36.931	38.702	40.602	41.942	46.742	48.454	50.169	51.158	13.539	10.824	9.654	10.505	8.270	11.927	10.607	7.430	12.260	13.770	13.579	15.127	17.827	16.931	18.825	21.351	22.021	21.516	24.353	26.571	27.448	26.717	29.727	32.281	31.726	34.306	36.284	37.987	37.168	37.428	42.338	41.234	45.232	15.721	13.210	15.897	16.091	17.233	14.744	18.817	21.051	16.313	17.142	20.740	20.986	16.271	19.630	22.856	21.194	21.748	26.290	25.159	25.282	28.734	30.597	27.746	31.243	33.935	34.405	33.295	36.908	39.128	37.229	40.290	42.814	43.595
12.522	9.782	11.824	9.049	12.707	12.661	10.453	7.845	6.104	2.594	1.344	1.080	1.348	2.874	2.533	5.434	7.392	5.711	8.161	10.709	11.769	11.238	14.150	16.164	16.586	18.693	20.016	21.273	23.232	24.584	25.753	27.852	28.550	28.675	32.071	33.745	35.130	36.414	38.034	39.724	41.547	43.419	47.854	49.485	51.293	52.259	11.531	9.243	9.155	10.175	7.090	10.366	9.317	7.400	11.793	12.969	13.190	15.267	17.440	16.071	18.582	21.143	21.064	20.984	24.116	26.194	26.658	26.627	29.602	31.828	31.173	34.087	36.016	37.496	36.523	37.456	42.264	41.584	45.547	12.964	10.590	13.968	14.714	15.806	13.950	17.735	20.157	15.331	16.828	20.443	20.624	16.572	20.218	23.196	21.663	22.986	27.059	25.136	25.808	29.444	31.021	27.706	31.639	34.323	34.343	33.270	37.110	39.248	36.922	40.269	42.815	43.882
8.837	6.079	7.743	4.978	8.936	9.602	7.520	5.824	3.627	2.132	2.819	1.348	0.960	1.348	2.817	4.317	5.081	5.982	8.144	9.577	10.461	12.042	13.933	15.301	16.746	18.804	19.334	20.527	23.138	24.482	24.842	27.450	28.791	28.071	31.406	33.376	34.811	35.601	37.387	39.311	41.596	43.389	47.760	49.796	51.734	52.702	15.470	13.015	12.951	13.462	10.028	13.213	11.411	9.481	14.092	14.750	14.384	16.451	18.794	16.592	19.059	21.775	21.498	20.509	24.059	26.375	26.443	25.759	29.704	31.696	30.342	33.498	35.737	37.100	35.600	36.507	41.598	41.481	44.556	16.533	14.188	17.637	18.610	19.201	17.114	20.853	22.870	17.639	19.702	23.165	22.876	18.672	22.678	25.451	23.079	24.511	28.804	26.865	26.850	30.650	32.491	28.849	32.387	35.281	35.371	33.644	37.698	40.075	37.394	40.649	43.225	44.440
9.163	6.885	9.583	7.276	11.599	11.955	9.595	7.049	3.573	2.737	2.309	2.874	1.348	0.960	1.350	3.238	2.577	2.172	4.474	6.184	6.514	8.079	10.097	11.491	12.564	14.806	15.847	16.526	19.077	20.608	21.175	23.489	24.910	24.606	27.607	29.446	30.992	31.952	33.575	35.452	37.680	39.313	43.820	45.833	47.726	48.741	16.461	13.218	12.495	12.591	9.415	12.630	10.093	6.783	11.629	12.523	11.273	12.955	15.737	14.241	15.906	18.526	19.271	18.021	21.002	23.411	24.137	22.887	26.508	28.920	28.011	30.625	32.806	34.482	33.421	33.552	38.614	37.886	41.383	18.082	15.267	18.010	18.711	19.026	16.211	20.033	21.131	15.710	17.710	20.920	20.014	15.435	19.762	22.262	19.274	20.660	25.048	23.465	22.996	26.730	28.699	25.367	28.575	31.489	31.911	30.242	34.069	36.478	34.265	37.250	39.801	40.775
10.847	9.039	11.669	9.777	14.201	15.080	12.946	10.671	7.321	5.417	3.154	2.533	2.817	1.350	0.997	1.351	3.263	2.384	1.907	4.250	6.015	6.136	7.816	9.821	11.313	12.706	13.679	15.478	17.300	18.476	19.431	21.785	22.636	22.311	25.842	27.647	28.945	30.112	31.834	33.566	35.577	37.673	41.918	43.757	45.672	46.699	12.940	8.550	8.786	8.057	4.083	7.022	4.536	2.810	6.928	7.625	7.600	9.687	11.819	10.460	12.671	15.293	15.496	15.067	18.034	20.261	20.973	20.376	23.583	25.880	25.287	27.947	29.951	31.571	30.736	31.164	36.035	35.409	39.185	14.553	10.975	13.109	14.026	13.651	11.027	14.582	15.923	10.491	13.068	16.263	15.661	11.834	16.137	18.606	16.441	18.388	22.236	19.846	20.293	24.112	25.750	22.114	25.911	28.721	28.707	27.319	31.267	33.538	31.090	34.341	36.903	38.086
6.478	6.969	9.733	10.007	14.348	15.983	14.297	12.461	8.793	7.935	6.291	5.434	4.317	3.238	1.351	0.997	1.351	3.251	2.446	2.045	4.459	6.244	6.503	7.945	10.277	11.637	11.525	13.736	15.954	16.893	17.245	20.080	21.337	20.083	23.845	25.891	27.096	27.921	29.824	31.705	34.017	36.213	40.292	42.411	44.465	45.477	18.512	14.067	14.358	13.345	9.062	10.856	7.518	6.287	10.117	9.146	7.830	10.249	12.311	8.728	11.495	14.256	13.431	12.042	15.909	18.232	17.814	17.417	21.475	23.236	21.672	25.009	27.297	28.487	26.896	28.164	33.192	33.535	36.385	19.580	15.966	18.225	19.484	18.581	15.856	18.985	19.001	13.073	16.871	19.716	17.712	14.103	18.978	20.864	16.700	19.101	23.077	20.671	19.923	23.915	25.778	21.620	24.957	28.006	27.903	25.724	29.992	32.435	29.306	32.641	35.215	36.746
7.155	6.754	10.159	9.361	13.555	14.125	11.958	9.805	6.208	7.722	6.655	7.392	5.081	2.577	3.263	1.351	0.997	1.349	3.292	2.548	1.976	4.573	6.169	6.680	8.427	10.576	11.248	11.673	14.518	16.100	16.256	18.715	20.489	19.950	22.709	24.669	26.279	27.002	28.677	30.655	33.098	34.681	39.146	41.385	43.354	44.357	20.542	16.085	15.240	14.154	11.015	13.185	10.021	7.069	11.203	11.808	9.108	10.313	13.640	11.888	12.837	15.372	16.690	14.556	17.253	19.938	20.769	18.613	22.609	25.227	24.094	26.366	28.776	30.584	29.413	29.011	34.234	33.427	36.621	22.049	18.519	20.575	21.103	20.632	17.187	20.690	20.769	15.341	17.263	20.262	18.298	13.796	18.297	20.386	16.110	17.611	22.125	20.870	19.331	23.114	25.305	22.085	24.576	27.704	28.451	26.355	30.097	32.652	30.612	33.284	35.816	36.619
11.050	10.195	13.464	11.873	16.349	16.647	14.420	11.396	8.212	7.160	4.313	5.711	5.982	2.172	2.384	3.251	1.349	0.997	1.350	3.224	2.565	2.136	4.387	6.088	6.640	8.656	10.263	11.099	13.007	14.588	15.682	17.595	18.808	19.077	21.893	23.538	25.085	26.342	27.838	29.580	31.625	33.333	37.832	39.739	41.612	42.643	15.249	10.829	9.041	8.247	6.079	9.261	7.171	2.977	7.342	8.900	6.733	7.405	10.935	10.370	10.944	13.287	15.025	14.000	15.894	18.430	19.891	18.138	21.022	24.073	23.838	25.618	27.666	29.697	29.247	28.553	33.472	32.085	36.148	17.942	14.305	15.377	15.307	15.405	11.944	15.881	16.691	11.884	12.766	15.948	14.872	10.018	14.106	16.642	13.268	14.566	19.021	17.893	16.875	20.571	22.652	19.648	22.515	25.421	26.176	24.582	28.152	30.583	28.893	31.569	34.069	34.758
11.807	11.783	14.936	14.139	18.609	19.591	17.499	15.042	11.394	10.501	7.933	8.161	8.144	4.474	1.907	2.446	3.292	1.350	0.997	1.351	3.196	2.574	1.947	4.294	6.180	6.940	7.824	9.989	11.551	12.529	13.619	15.953	16.719	16.361	19.951	21.756	22.973	24.204	25.947	27.634	29.642	31.927	36.036	37.925	39.904	40.963	17.098	11.914	12.225	9.835	6.294	6.261	2.945	2.400	4.989	4.257	2.878	4.969	7.008	5.180	6.971	9.587	10.132	9.566	12.113	14.365	15.345	14.627	17.610	19.979	19.708	22.037	23.981	25.701	25.170	25.322	30.087	29.385	33.284	18.596	14.264	15.473	16.244	14.797	11.473	14.266	13.860	8.019	11.607	14.367	12.151	8.632	13.603	15.407	11.577	14.260	17.954	15.339	14.893	18.840	20.642	16.694	20.105	23.066	23.108	21.360	25.360	27.743	25.190	28.357	30.921	32.194
9.901	11.052	14.454	14.611	18.876	20.009	18.092	16.041	12.331	12.416	10.283	10.709	9.577	6.184	4.250	2.045	2.548	3.224	1.351	0.997	1.350	3.281	2.438	2.074	4.677	6.434	6.349	7.786	10.124	11.390	11.436	14.117	15.840	15.007	17.999	20.001	21.475	22.284	23.982	25.916	28.389	30.310	34.522	36.819	38.879	39.891	21.519	16.480	15.935	13.941	10.895	11.583	8.243	6.409	9.486	9.183	6.269	7.475	10.564	7.833	8.665	11.308	12.379	9.893	12.622	15.385	16.094	13.858	17.912	20.527	19.489	21.520	23.985	25.839	24.843	24.185	29.373	28.535	31.813	23.385	19.257	20.544	20.935	19.940	16.251	19.180	18.653	13.060	15.721	18.528	15.733	12.028	16.571	18.117	12.706	14.761	18.985	17.599	15.233	19.156	21.375	17.987	20.033	23.327	24.129	21.689	25.451	28.082	25.994	28.548	31.076	31.880
11.854	12.125	15.631	14.836	19.093	19.550	17.344	14.817	11.400	12.194	10.226	11.769	10.461	6.514	6.015	4.459	1.976	2.565	3.196	1.350	0.997	1.350	3.248	2.491	2.384	4.990	6.444	6.189	8.506	10.460	11.227	12.921	14.694	15.045	17.267	18.912	20.661	21.819	23.162	25.003	27.262	28.699	33.303	35.450	37.357	38.373	21.485	16.900	14.949	13.019	11.484	12.875	9.960	6.749	9.676	10.561	7.420	6.407	11.015	10.315	9.660	11.888	14.085	12.482	13.250	16.485	18.170	15.252	18.121	21.731	21.479	22.375	24.692	27.006	26.612	24.985	29.989	28.181	32.107	24.454	20.411	21.021	20.623	20.214	16.215	19.070	18.453	13.898	14.842	17.413	14.700	10.395	14.357	16.091	11.067	12.049	16.755	16.354	13.643	17.312	19.824	17.366	19.017	22.185	23.523	21.592	24.829	27.419	26.258	28.387	30.810	31.093
15.047	15.351	18.784	17.789	22.277	22.763	20.505	17.478	14.319	13.427	10.261	11.238	12.042	8.079	6.136	6.244	4.573	2.136	2.574	3.281	1.350	0.997	1.350	3.184	2.415	2.534	4.788	6.402	7.152	8.514	10.275	11.872	12.592	13.471	16.210	17.669	19.089	20.585	22.108	23.659	25.497	27.503	31.826	33.641	35.543	36.605	17.436	12.886	11.122	8.148	7.317	7.920	6.289	2.558	4.008	5.989	3.766	2.333	6.261	7.149	6.564	8.354	10.623	10.426	10.556	13.560	15.560	13.421	15.317	19.118	19.648	20.362	22.195	24.644	24.802	23.314	27.995	26.035	30.633	20.879	16.485	16.374	15.744	14.954	10.747	13.287	12.747	8.382	9.132	11.860	9.697	5.123	9.517	11.461	7.487	9.187	13.320	12.231	10.825	14.573	16.708	13.909	16.339	19.297	20.318	18.725	22.053	24.522	23.303	25.637	28.083	28.553
14.088	15.733	19.036	19.160	23.525	24.579	22.566	20.059	16.534	16.210	13.618	14.150	13.933	10.097	7.816	6.503	6.169	4.387	1.947	2.438	3.248	1.350	0.997	1.351	3.170	2.560	2.091	4.498	6.140	6.734	7.784	10.139	11.149	9.938	13.995	15.845	17.001	18.174	19.990	21.680	23.826	26.239	30.202	32.271	34.341	35.398	22.217	17.231	16.324	13.241	11.465	10.578	7.828	6.019	7.456	6.019	2.917	3.512	5.891	3.108	2.496	5.354	6.036	3.090	5.655	8.266	8.916	7.237	11.170	13.290	12.376	14.860	17.066	18.688	17.804	18.057	22.953	23.212	26.329	24.710	20.214	20.634	20.541	19.287	15.117	17.083	15.527	10.423	13.240	15.174	11.236	8.553	12.961	13.965	8.348	11.257	14.880	12.742	10.463	14.545	16.606	12.345	14.995	18.252	18.226	15.494	19.898	22.404	19.172	22.320	24.928	26.565
14.152	15.768	19.269	19.507	23.445	24.164	22.225	19.861	16.650	17.563	15.301	16.164	15.301	11.491	9.821	7.945	6.680	6.088	4.294	2.074	2.491	3.184	1.351	0.997	1.353	3.215	2.436	1.952	4.340	6.050	6.031	8.073	10.114	10.062	12.191	14.034	15.739	16.627	18.135	20.058	22.575	24.254	28.590	30.984	33.036	34.046	24.808	19.907	18.685	15.669	14.165	13.759	11.055	8.735	10.455	10.180	6.870	6.137	9.855	8.625	7.090	9.609	11.618	9.037	9.537	13.294	14.555	10.746	14.223	17.852	17.044	17.713	20.379	22.701	21.928	19.922	25.105	23.390	26.832	27.508	23.057	23.424	23.129	22.019	17.769	19.922	18.685	13.966	15.806	17.739	14.200	10.956	14.849	15.496	9.866	11.020	15.262	14.887	10.627	14.341	17.094	14.661	15.067	18.604	20.163	17.661	20.750	23.502	22.434	24.167	26.546	26.734
17.839	18.777	22.323	21.639	25.855	26.092	23.867	20.787	17.904	17.968	14.964	16.586	16.746	12.564	11.313	10.277	8.427	6.640	6.180	4.677	2.384	2.415	3.170	1.353	0.997	1.352	3.268	2.499	2.049	4.411	5.965	6.829	8.245	9.794	11.420	12.655	14.370	15.924	17.159	18.744	20.732	22.352	26.875	28.897	30.815	31.857	22.762	18.601	16.274	12.978	13.058	13.289	11.675	8.134	8.842	10.590	7.776	4.224	9.520	10.121	7.439	8.995	11.886	10.736	8.511	13.102	15.264	11.851	13.025	17.769	18.482	17.739	19.708	22.636	22.964	20.210	24.760	22.046	26.665	26.698	22.301	21.789	20.636	19.848	15.479	17.302	16.024	12.479	12.580	13.772	11.086	7.271	10.127	11.222	6.482	6.266	11.071	11.541	7.611	11.160	14.054	12.436	12.754	16.046	17.833	16.138	18.737	21.380	21.107	22.589	24.867	24.716
19.516	20.744	24.231	24.009	28.268	29.003	26.921	24.186	20.902	20.732	17.912	18.693	18.804	14.806	12.706	11.637	10.576	8.656	6.940	6.434	4.990	2.534	2.560	3.215	1.352	0.997	1.350	3.245	2.504	1.959	4.196	6.068	5.679	7.131	9.913	11.368	12.476	14.046	15.749	17.168	18.691	21.404	25.198	26.661	28.574	29.651	24.189	19.735	18.665	14.466	13.593	12.013	10.892	8.288	7.268	7.374	4.512	2.182	4.374	5.515	2.588	1.757	5.925	6.189	3.470	7.080	9.773	8.142	7.741	12.381	14.141	13.903	14.891	17.857	18.970	17.092	21.153	18.773	24.048	26.959	22.507	21.436	21.066	19.085	14.793	14.699	11.979	8.848	10.803	9.943	5.978	5.674	8.468	7.013	1.730	5.560	7.656	5.213	2.868	6.873	8.697	5.396	8.290	11.029	11.817	10.724	13.923	16.224	15.292	17.610	20.031	20.615
17.498	19.734	23.029	23.817	27.910	29.052	27.297	25.033	21.614	21.951	19.506	20.016	19.334	15.847	13.679	11.525	11.248	10.263	7.824	6.349	6.444	4.788	2.091	2.436	3.268	1.350	0.997	1.349	3.286	2.531	1.827	4.451	6.159	5.278	7.800	9.869	11.232	12.156	13.814	15.665	18.284	20.566	24.429	26.927	29.140	30.164	27.271	22.520	21.410	17.636	16.524	15.169	12.997	10.855	11.060	10.063	6.613	5.963	8.461	6.097	3.729	5.990	7.619	3.898	4.413	7.933	9.017	5.226	9.147	12.197	11.593	12.411	14.990	17.099	16.516	14.993	20.133	18.683	22.254	29.998	25.433	25.285	24.835	23.334	18.903	20.093	18.097	13.805	15.986	16.693	12.726	10.565	14.229	13.839	8.041	10.099	13.597	12.395	8.153	11.937	14.485	10.784	11.377	15.137	16.195	13.001	16.584	19.411	17.376	19.577	22.022	22.407
19.144	20.795	24.314	24.362	28.227	28.679	26.703	24.063	21.109	22.162	19.682	21.273	20.527	16.526	15.478	13.736	11.673	11.099	9.989	7.786	6.189	6.402	4.498	1.952	2.499	3.245	1.349	0.997	1.350	3.306	2.411	2.181	4.647	6.266	6.721	8.125	10.152	11.389	12.428	14.245	16.766	18.222	22.652	25.161	27.223	28.237	28.709	24.282	22.280	18.937	18.456	17.653	15.670	12.970	13.397	13.366	9.857	8.026	11.724	11.085	8.044	9.761	12.406	9.802	7.796	12.505	14.237	9.721	11.833	16.349	16.305	15.146	17.565	20.563	20.402	16.896	21.421	18.483	22.507	32.157	27.630	27.336	26.448	25.264	20.806	22.049	20.159	16.335	17.580	18.043	14.641	12.015	14.835	14.366	9.430	9.258	12.970	13.046	7.759	10.351	13.990	12.519	10.951	14.626	16.744	14.540	16.349	19.398	19.540	20.223	22.303	21.784
22.893	24.420	27.939	27.877	31.982	32.597	30.570	27.803	24.696	24.936	22.104	23.232	23.138	19.077	17.300	15.954	14.518	13.007	11.551	10.124	8.506	7.152	6.140	4.340	2.049	2.504	3.286	1.350	0.997	1.349	3.152	2.535	2.331	4.762	6.314	6.925	8.387	10.312	11.586	12.832	14.650	16.783	20.953	22.986	25.024	26.126	28.036	23.951	22.218	18.006	17.903	16.900	15.876	12.931	12.154	12.807	9.939	6.513	10.133	10.910	7.705	7.047	11.165	10.541	5.936	11.302	13.658	9.844	9.318	14.833	15.956	13.716	15.306	18.785	19.433	15.756	19.655	16.172	21.263	31.628	27.105	26.133	24.974	23.484	19.070	19.472	17.122	14.101	14.783	14.257	11.092	9.373	11.109	9.917	5.651	5.185	8.454	8.787	3.580	6.739	9.961	9.117	7.576	11.173	13.311	11.604	13.248	16.144	16.679	17.344	19.404	18.885
23.313	25.377	28.740	29.217	33.316	34.239	32.350	29.734	26.493	26.599	23.832	24.584	24.482	20.608	18.476	16.893	16.100	14.588	12.529	11.390	10.460	8.514	6.734	6.050	4.411	1.959	2.531	3.306	1.349	0.997	1.349	3.148	2.397	2.024	4.394	6.016	6.699	8.056	9.974	11.390	13.685	16.596	20.087	22.425	24.714	25.780	30.046	25.635	24.384	20.169	19.474	17.830	16.550	14.127	13.148	12.607	9.754	7.757	9.580	9.037	5.728	5.517	8.721	6.928	2.359	7.564	9.518	5.491	6.103	10.656	11.610	10.115	12.139	15.051	15.590	12.329	16.623	14.065	18.389	32.946	28.440	27.563	27.021	25.251	20.858	21.042	18.343	14.938	16.931	16.253	12.301	11.556	13.970	12.279	7.460	8.437	10.832	9.490	4.626	7.732	10.279	7.583	6.614	10.393	12.078	9.290	12.000	14.887	14.120	15.382	17.629	17.660
22.403	24.752	28.115	28.910	32.836	33.790	32.030	29.699	26.436	27.229	24.897	25.753	24.842	21.175	19.431	17.245	16.256	15.682	13.619	11.436	11.227	10.275	7.784	6.031	5.965	4.196	1.827	2.411	3.152	1.349	0.960	1.349	3.232	2.445	2.007	4.364	6.090	6.606	7.927	9.972	13.091	15.094	18.850	21.798	24.132	25.102	32.458	27.957	26.617	22.584	21.856	20.482	18.838	16.364	15.913	15.515	12.241	10.548	13.107	12.041	8.978	9.374	12.327	9.075	5.685	11.069	12.691	7.227	9.103	13.496	13.125	10.928	13.894	16.615	16.151	12.371	17.058	14.387	17.710	35.501	30.930	30.342	29.615	28.003	23.552	24.043	21.572	18.142	19.726	19.204	15.561	14.268	16.603	15.057	10.323	10.803	13.622	12.697	7.695	10.288	13.359	10.808	9.316	13.198	15.012	11.799	13.637	17.104	16.637	16.981	18.997	18.569
